rental_id;rental_date;return_date;first_name;last_name;email
552;28-05-2005 7:53;04-06-2005 12:45;Connie;Wallace;connie.wallace@sakilacustomer.org
553;28-05-2005 8:14;02-06-2005 3:01;June;Carroll;june.carroll@sakilacustomer.org
554;28-05-2005 8:23;31-05-2005 3:29;Randy;Gaither;randy.gaither@sakilacustomer.org
555;28-05-2005 8:31;30-05-2005 7:34;Doris;Reed;doris.reed@sakilacustomer.org
556;28-05-2005 8:31;06-06-2005 7:29;Laura;Rodriguez;laura.rodriguez@sakilacustomer.org
557;28-05-2005 8:36;03-06-2005 10:42;Marcus;Hidalgo;marcus.hidalgo@sakilacustomer.org
558;28-05-2005 8:38;06-06-2005 13:52;Leroy;Bustamante;leroy.bustamante@sakilacustomer.org
559;28-05-2005 8:39;05-06-2005 8:38;Sidney;Burleson;sidney.burleson@sakilacustomer.org
560;28-05-2005 8:53;04-06-2005 12:27;Darrell;Power;darrell.power@sakilacustomer.org
561;28-05-2005 8:54;05-06-2005 5:54;Jane;Bennett;jane.bennett@sakilacustomer.org
562;28-05-2005 9:01;02-06-2005 5:26;Crystal;Ford;crystal.ford@sakilacustomer.org
563;28-05-2005 9:10;06-06-2005 11:32;Gary;Coy;gary.coy@sakilacustomer.org
564;28-05-2005 9:12;29-05-2005 5:07;Jenny;Castro;jenny.castro@sakilacustomer.org
565;28-05-2005 9:26;01-06-2005 7:28;Bobbie;Craig;bobbie.craig@sakilacustomer.org
566;28-05-2005 9:51;05-06-2005 9:35;Terry;Carlson;terry.carlson@sakilacustomer.org
567;28-05-2005 9:56;01-06-2005 6:41;Vivian;Ruiz;vivian.ruiz@sakilacustomer.org
568;28-05-2005 9:57;31-05-2005 15:44;Gail;Knight;gail.knight@sakilacustomer.org
569;28-05-2005 10:12;03-06-2005 10:08;Gloria;Cook;gloria.cook@sakilacustomer.org
570;28-05-2005 10:15;30-05-2005 8:32;Michelle;Clark;michelle.clark@sakilacustomer.org
571;28-05-2005 10:17;05-06-2005 7:56;Elmer;Noe;elmer.noe@sakilacustomer.org
572;28-05-2005 10:30;02-06-2005 5:04;Jerry;Jordon;jerry.jordon@sakilacustomer.org
573;28-05-2005 10:35;03-06-2005 6:32;Mary;Smith;mary.smith@sakilacustomer.org
574;28-05-2005 10:44;04-06-2005 11:42;Irene;Price;irene.price@sakilacustomer.org
575;28-05-2005 10:56;05-06-2005 15:39;April;Burns;april.burns@sakilacustomer.org
576;28-05-2005 10:56;04-06-2005 13:15;Marion;Ocampo;marion.ocampo@sakilacustomer.org
577;28-05-2005 11:09;01-06-2005 13:27;Jennifer;Davis;jennifer.davis@sakilacustomer.org
578;28-05-2005 11:15;02-06-2005 9:59;Audrey;Ray;audrey.ray@sakilacustomer.org
579;28-05-2005 11:19;02-06-2005 13:51;Ana;Bradley;ana.bradley@sakilacustomer.org
580;28-05-2005 11:19;01-06-2005 10:44;Donna;Thompson;donna.thompson@sakilacustomer.org
581;28-05-2005 11:20;04-06-2005 12:37;Holly;Fox;holly.fox@sakilacustomer.org
582;28-05-2005 11:33;29-05-2005 8:33;Elsie;Kelley;elsie.kelley@sakilacustomer.org
583;28-05-2005 11:48;04-06-2005 7:09;Todd;Tan;todd.tan@sakilacustomer.org
584;28-05-2005 11:49;01-06-2005 11:54;Judy;Gray;judy.gray@sakilacustomer.org
585;28-05-2005 11:50;03-06-2005 15:35;Sam;Mcduffie;sam.mcduffie@sakilacustomer.org
586;28-05-2005 12:03;29-05-2005 13:16;Jane;Bennett;jane.bennett@sakilacustomer.org
587;28-05-2005 12:05;30-05-2005 13:45;Judith;Cox;judith.cox@sakilacustomer.org
588;28-05-2005 12:08;29-05-2005 16:25;Julia;Flores;julia.flores@sakilacustomer.org
589;28-05-2005 12:27;03-06-2005 7:15;Thomas;Grigsby;thomas.grigsby@sakilacustomer.org
590;28-05-2005 13:06;02-06-2005 9:18;Warren;Sherrod;warren.sherrod@sakilacustomer.org
591;28-05-2005 13:11;29-05-2005 17:20;Ruth;Martinez;ruth.martinez@sakilacustomer.org
592;28-05-2005 13:21;29-05-2005 16:55;Viola;Hanson;viola.hanson@sakilacustomer.org
593;28-05-2005 13:33;30-05-2005 17:10;Sandra;Martin;sandra.martin@sakilacustomer.org
594;28-05-2005 13:41;30-05-2005 12:00;Ted;Breaux;ted.breaux@sakilacustomer.org
595;28-05-2005 13:59;05-06-2005 15:16;Shelly;Watts;shelly.watts@sakilacustomer.org
596;28-05-2005 14:00;29-05-2005 17:10;Tracy;Herrmann;tracy.herrmann@sakilacustomer.org
597;28-05-2005 14:01;06-06-2005 19:06;Dora;Medina;dora.medina@sakilacustomer.org
598;28-05-2005 14:04;03-06-2005 18:00;Jill;Hawkins;jill.hawkins@sakilacustomer.org
599;28-05-2005 14:05;01-06-2005 16:41;Philip;Causey;philip.causey@sakilacustomer.org
600;28-05-2005 14:08;03-06-2005 11:57;Stephen;Qualls;stephen.qualls@sakilacustomer.org
601;28-05-2005 14:08;04-06-2005 10:50;Frederick;Isbell;frederick.isbell@sakilacustomer.org
602;28-05-2005 14:15;05-06-2005 15:16;Seth;Hannon;seth.hannon@sakilacustomer.org
603;28-05-2005 14:27;29-05-2005 13:13;Clinton;Buford;clinton.buford@sakilacustomer.org
604;28-05-2005 14:37;03-06-2005 11:03;Bradley;Motley;bradley.motley@sakilacustomer.org
605;28-05-2005 14:39;01-06-2005 9:28;Ruben;Geary;ruben.geary@sakilacustomer.org
606;28-05-2005 14:48;04-06-2005 9:44;James;Gannon;james.gannon@sakilacustomer.org
607;28-05-2005 15:02;30-05-2005 12:54;Dwayne;Olvera;dwayne.olvera@sakilacustomer.org
608;28-05-2005 15:03;04-06-2005 17:14;Ramon;Choate;ramon.choate@sakilacustomer.org
609;28-05-2005 15:04;05-06-2005 14:47;Danielle;Daniels;danielle.daniels@sakilacustomer.org
610;28-05-2005 15:15;02-06-2005 12:30;Reginald;Kinder;reginald.kinder@sakilacustomer.org
611;28-05-2005 15:18;31-05-2005 20:15;Ross;Grey;ross.grey@sakilacustomer.org
612;28-05-2005 15:24;30-05-2005 14:22;Geraldine;Perkins;geraldine.perkins@sakilacustomer.org
613;28-05-2005 15:27;02-06-2005 20:01;Terrence;Gunderson;terrence.gunderson@sakilacustomer.org
614;28-05-2005 15:33;04-06-2005 12:27;Joseph;Joy;joseph.joy@sakilacustomer.org
615;28-05-2005 15:35;03-06-2005 17:35;Jessie;Milam;jessie.milam@sakilacustomer.org
616;28-05-2005 15:45;02-06-2005 9:55;Dean;Sauer;dean.sauer@sakilacustomer.org
617;28-05-2005 15:49;31-05-2005 14:29;Steve;Mackenzie;steve.mackenzie@sakilacustomer.org
618;28-05-2005 15:50;01-06-2005 19:45;Caroline;Bowman;caroline.bowman@sakilacustomer.org
619;28-05-2005 15:52;06-06-2005 17:55;Dale;Ratcliff;dale.ratcliff@sakilacustomer.org
620;28-05-2005 15:54;04-06-2005 20:26;Kevin;Schuler;kevin.schuler@sakilacustomer.org
621;28-05-2005 15:58;30-05-2005 21:54;Minnie;Romero;minnie.romero@sakilacustomer.org
622;28-05-2005 15:58;04-06-2005 10:13;Edna;West;edna.west@sakilacustomer.org
623;28-05-2005 16:01;30-05-2005 11:19;Charlie;Bess;charlie.bess@sakilacustomer.org
624;28-05-2005 16:13;06-06-2005 20:35;Dave;Gardiner;dave.gardiner@sakilacustomer.org
625;28-05-2005 16:35;01-06-2005 14:19;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
626;28-05-2005 16:58;01-06-2005 14:02;Salvador;Teel;salvador.teel@sakilacustomer.org
627;28-05-2005 17:04;04-06-2005 19:58;Heidi;Larson;heidi.larson@sakilacustomer.org
628;28-05-2005 17:05;06-06-2005 16:29;Audrey;Ray;audrey.ray@sakilacustomer.org
629;28-05-2005 17:19;02-06-2005 20:01;Norma;Gonzales;norma.gonzales@sakilacustomer.org
630;28-05-2005 17:24;05-06-2005 20:05;Travis;Estep;travis.estep@sakilacustomer.org
631;28-05-2005 17:36;03-06-2005 14:56;Angel;Barclay;angel.barclay@sakilacustomer.org
632;28-05-2005 17:37;03-06-2005 16:04;Leroy;Bustamante;leroy.bustamante@sakilacustomer.org
633;28-05-2005 17:37;03-06-2005 22:49;Ralph;Madrigal;ralph.madrigal@sakilacustomer.org
634;28-05-2005 17:40;05-06-2005 16:18;Herbert;Kruger;herbert.kruger@sakilacustomer.org
635;28-05-2005 17:46;06-06-2005 18:24;Carolyn;Perez;carolyn.perez@sakilacustomer.org
636;28-05-2005 17:47;04-06-2005 16:32;Minnie;Romero;minnie.romero@sakilacustomer.org
637;28-05-2005 18:14;29-05-2005 23:48;Jo;Fowler;jo.fowler@sakilacustomer.org
638;28-05-2005 18:24;02-06-2005 19:03;Steve;Mackenzie;steve.mackenzie@sakilacustomer.org
639;28-05-2005 18:25;29-05-2005 18:22;Elsie;Kelley;elsie.kelley@sakilacustomer.org
640;28-05-2005 18:43;30-05-2005 13:39;Floyd;Gandy;floyd.gandy@sakilacustomer.org
641;28-05-2005 18:45;04-06-2005 15:24;Earl;Shanks;earl.shanks@sakilacustomer.org
642;28-05-2005 18:49;01-06-2005 20:50;Darlene;Rose;darlene.rose@sakilacustomer.org
643;28-05-2005 18:52;31-05-2005 15:15;Marlene;Welch;marlene.welch@sakilacustomer.org
644;28-05-2005 18:59;04-06-2005 18:06;Steven;Curley;steven.curley@sakilacustomer.org
645;28-05-2005 19:14;05-06-2005 14:01;Rafael;Abney;rafael.abney@sakilacustomer.org
646;28-05-2005 19:16;31-05-2005 16:50;Roberta;Harper;roberta.harper@sakilacustomer.org
647;28-05-2005 19:22;01-06-2005 0:10;Dave;Gardiner;dave.gardiner@sakilacustomer.org
648;28-05-2005 19:25;03-06-2005 15:57;Terry;Carlson;terry.carlson@sakilacustomer.org
649;28-05-2005 19:35;05-06-2005 16:00;Sue;Peters;sue.peters@sakilacustomer.org
650;28-05-2005 19:45;29-05-2005 21:02;Leona;Obrien;leona.obrien@sakilacustomer.org
651;28-05-2005 19:46;30-05-2005 16:29;Nora;Herrera;nora.herrera@sakilacustomer.org
652;28-05-2005 20:08;29-05-2005 14:57;Christine;Roberts;christine.roberts@sakilacustomer.org
653;28-05-2005 20:12;04-06-2005 14:44;Larry;Thrasher;larry.thrasher@sakilacustomer.org
654;28-05-2005 20:15;30-05-2005 22:02;Sarah;Lewis;sarah.lewis@sakilacustomer.org
655;28-05-2005 20:16;31-05-2005 16:46;Becky;Miles;becky.miles@sakilacustomer.org
656;28-05-2005 20:18;30-05-2005 16:19;Randall;Neumann;randall.neumann@sakilacustomer.org
657;28-05-2005 20:23;01-06-2005 2:11;Rose;Howard;rose.howard@sakilacustomer.org
658;28-05-2005 20:23;06-06-2005 19:31;Gladys;Hamilton;gladys.hamilton@sakilacustomer.org
659;28-05-2005 20:27;31-05-2005 1:36;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
660;28-05-2005 20:53;30-05-2005 15:26;Willard;Lumpkin;willard.lumpkin@sakilacustomer.org
661;28-05-2005 21:01;02-06-2005 1:22;Alice;Stewart;alice.stewart@sakilacustomer.org
662;28-05-2005 21:09;01-06-2005 19:00;Lynn;Payne;lynn.payne@sakilacustomer.org
663;28-05-2005 21:23;02-06-2005 17:39;June;Carroll;june.carroll@sakilacustomer.org
664;28-05-2005 21:31;02-06-2005 20:56;Harvey;Guajardo;harvey.guajardo@sakilacustomer.org
665;28-05-2005 21:38;29-05-2005 21:37;Glenn;Pullen;glenn.pullen@sakilacustomer.org
666;28-05-2005 21:48;05-06-2005 16:45;Randall;Neumann;randall.neumann@sakilacustomer.org
667;28-05-2005 21:49;31-05-2005 3:07;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
668;28-05-2005 21:54;29-05-2005 22:32;Roberto;Vu;roberto.vu@sakilacustomer.org
669;28-05-2005 22:03;03-06-2005 3:39;Donald;Mahon;donald.mahon@sakilacustomer.org
670;28-05-2005 22:04;06-06-2005 22:43;Vicki;Fields;vicki.fields@sakilacustomer.org
671;28-05-2005 22:04;03-06-2005 1:21;Betty;White;betty.white@sakilacustomer.org
672;28-05-2005 22:05;06-06-2005 2:10;Charles;Kowalski;charles.kowalski@sakilacustomer.org
673;28-05-2005 22:07;01-06-2005 23:42;Tim;Cary;tim.cary@sakilacustomer.org
674;28-05-2005 22:11;01-06-2005 23:58;Wanda;Patterson;wanda.patterson@sakilacustomer.org
675;28-05-2005 22:22;01-06-2005 2:57;Dennis;Gilman;dennis.gilman@sakilacustomer.org
676;28-05-2005 22:27;29-05-2005 20:36;Sam;Mcduffie;sam.mcduffie@sakilacustomer.org
677;28-05-2005 23:00;05-06-2005 19:11;Kristen;Chavez;kristen.chavez@sakilacustomer.org
678;28-05-2005 23:15;03-06-2005 4:43;Cassandra;Walters;cassandra.walters@sakilacustomer.org
679;28-05-2005 23:24;06-06-2005 21:59;Karl;Seal;karl.seal@sakilacustomer.org
680;28-05-2005 23:27;02-06-2005 2:28;Maurice;Crawley;maurice.crawley@sakilacustomer.org
681;28-05-2005 23:39;01-06-2005 1:42;Jamie;Waugh;jamie.waugh@sakilacustomer.org
682;28-05-2005 23:53;29-05-2005 19:14;Eleanor;Hunt;eleanor.hunt@sakilacustomer.org
683;29-05-2005 0:09;02-06-2005 4:27;Sue;Peters;sue.peters@sakilacustomer.org
684;29-05-2005 0:13;04-06-2005 21:26;Derek;Blakely;derek.blakely@sakilacustomer.org
685;29-05-2005 0:17;05-06-2005 5:32;Bernice;Willis;bernice.willis@sakilacustomer.org
686;29-05-2005 0:27;30-05-2005 2:29;Norman;Currier;norman.currier@sakilacustomer.org
687;29-05-2005 0:32;31-05-2005 23:53;Jo;Fowler;jo.fowler@sakilacustomer.org
688;29-05-2005 0:45;02-06-2005 1:30;Lauren;Hudson;lauren.hudson@sakilacustomer.org
689;29-05-2005 0:46;03-06-2005 23:48;Johnnie;Chisholm;johnnie.chisholm@sakilacustomer.org
690;29-05-2005 0:54;06-06-2005 0:45;Anne;Powell;anne.powell@sakilacustomer.org
691;29-05-2005 1:01;07-06-2005 6:21;Don;Bone;don.bone@sakilacustomer.org
692;29-05-2005 1:32;02-06-2005 3:54;Carol;Garcia;carol.garcia@sakilacustomer.org
693;29-05-2005 1:42;03-06-2005 2:29;Yolanda;Weaver;yolanda.weaver@sakilacustomer.org
694;29-05-2005 1:49;05-06-2005 6:52;Danny;Isom;danny.isom@sakilacustomer.org
695;29-05-2005 1:50;03-06-2005 2:28;Claude;Herzog;claude.herzog@sakilacustomer.org
696;29-05-2005 1:59;01-06-2005 2:45;Ruth;Martinez;ruth.martinez@sakilacustomer.org
697;29-05-2005 2:04;04-06-2005 0:47;Jesse;Schilling;jesse.schilling@sakilacustomer.org
698;29-05-2005 2:10;01-06-2005 21:52;Edna;West;edna.west@sakilacustomer.org
699;29-05-2005 2:11;04-06-2005 20:23;Marian;Mendoza;marian.mendoza@sakilacustomer.org
700;29-05-2005 2:18;30-05-2005 5:54;Edith;Mcdonald;edith.mcdonald@sakilacustomer.org
701;29-05-2005 2:26;03-06-2005 4:59;Rosa;Reynolds;rosa.reynolds@sakilacustomer.org
702;29-05-2005 2:27;30-05-2005 1:52;Pedro;Chestnut;pedro.chestnut@sakilacustomer.org
703;29-05-2005 2:29;03-06-2005 4:54;Cassandra;Walters;cassandra.walters@sakilacustomer.org
704;29-05-2005 2:44;06-06-2005 1:51;Scott;Shelley;scott.shelley@sakilacustomer.org
705;29-05-2005 2:48;30-05-2005 6:21;Marsha;Douglas;marsha.douglas@sakilacustomer.org
706;29-05-2005 3:05;04-06-2005 22:48;Mildred;Bailey;mildred.bailey@sakilacustomer.org
707;29-05-2005 3:18;30-05-2005 2:45;Mattie;Hoffman;mattie.hoffman@sakilacustomer.org
708;29-05-2005 3:23;31-05-2005 21:27;Elaine;Stevens;elaine.stevens@sakilacustomer.org
709;29-05-2005 3:48;06-06-2005 5:21;Zachary;Hite;zachary.hite@sakilacustomer.org
710;29-05-2005 3:48;03-06-2005 5:03;Gabriel;Harder;gabriel.harder@sakilacustomer.org
711;29-05-2005 3:49;31-05-2005 8:29;Jessie;Banks;jessie.banks@sakilacustomer.org
712;29-05-2005 4:02;30-05-2005 3:09;Donald;Mahon;donald.mahon@sakilacustomer.org
713;29-05-2005 4:10;07-06-2005 7:13;Edgar;Rhoads;edgar.rhoads@sakilacustomer.org
714;29-05-2005 4:15;01-06-2005 23:05;Tom;Milner;tom.milner@sakilacustomer.org
715;29-05-2005 4:22;05-06-2005 9:28;Julio;Noland;julio.noland@sakilacustomer.org
716;29-05-2005 4:35;01-06-2005 7:42;Kathleen;Adams;kathleen.adams@sakilacustomer.org
717;29-05-2005 4:37;30-05-2005 5:48;Allen;Butterfield;allen.butterfield@sakilacustomer.org
718;29-05-2005 4:52;02-06-2005 2:27;Gene;Sanborn;gene.sanborn@sakilacustomer.org
719;29-05-2005 5:16;01-06-2005 7:53;Courtney;Day;courtney.day@sakilacustomer.org
720;29-05-2005 5:17;06-06-2005 2:47;Corey;Hauser;corey.hauser@sakilacustomer.org
721;29-05-2005 5:28;31-05-2005 11:24;Marie;Turner;marie.turner@sakilacustomer.org
722;29-05-2005 5:30;06-06-2005 4:51;Lena;Jensen;lena.jensen@sakilacustomer.org
723;29-05-2005 5:34;30-05-2005 5:50;Christopher;Greco;christopher.greco@sakilacustomer.org
724;29-05-2005 5:53;05-06-2005 4:01;Jeffery;Pinson;jeffery.pinson@sakilacustomer.org
725;29-05-2005 6:03;03-06-2005 8:52;Courtney;Day;courtney.day@sakilacustomer.org
726;29-05-2005 6:05;05-06-2005 4:40;Tom;Milner;tom.milner@sakilacustomer.org
727;29-05-2005 6:08;30-05-2005 7:16;Roberto;Vu;roberto.vu@sakilacustomer.org
728;29-05-2005 6:12;03-06-2005 7:41;Clayton;Barbee;clayton.barbee@sakilacustomer.org
729;29-05-2005 6:35;04-06-2005 3:23;Matthew;Mahan;matthew.mahan@sakilacustomer.org
730;29-05-2005 7:00;06-06-2005 1:17;Sue;Peters;sue.peters@sakilacustomer.org
731;29-05-2005 7:25;30-05-2005 5:21;Elizabeth;Brown;elizabeth.brown@sakilacustomer.org
732;29-05-2005 7:32;30-05-2005 10:08;Clifford;Bowens;clifford.bowens@sakilacustomer.org
733;29-05-2005 7:35;05-06-2005 9:14;Roy;Whiting;roy.whiting@sakilacustomer.org
734;29-05-2005 7:38;03-06-2005 10:17;Ted;Breaux;ted.breaux@sakilacustomer.org
735;29-05-2005 8:08;07-06-2005 13:35;Alex;Gresham;alex.gresham@sakilacustomer.org
736;29-05-2005 8:10;05-06-2005 10:21;Brandy;Graves;brandy.graves@sakilacustomer.org
737;29-05-2005 8:11;04-06-2005 11:18;Tracy;Herrmann;tracy.herrmann@sakilacustomer.org
738;29-05-2005 8:20;06-06-2005 8:59;Mabel;Holland;mabel.holland@sakilacustomer.org
739;29-05-2005 8:28;06-06-2005 9:21;Sara;Perry;sara.perry@sakilacustomer.org
740;29-05-2005 8:30;04-06-2005 12:47;Julia;Flores;julia.flores@sakilacustomer.org
741;29-05-2005 8:35;04-06-2005 11:55;Charlie;Bess;charlie.bess@sakilacustomer.org
742;29-05-2005 8:36;05-06-2005 11:30;Vernon;Chapa;vernon.chapa@sakilacustomer.org
743;29-05-2005 8:39;06-06-2005 8:42;Allan;Cornish;allan.cornish@sakilacustomer.org
744;29-05-2005 9:13;01-06-2005 7:05;Jacob;Lance;jacob.lance@sakilacustomer.org
745;29-05-2005 9:22;01-06-2005 9:10;Alicia;Mills;alicia.mills@sakilacustomer.org
746;29-05-2005 9:25;02-06-2005 4:20;Charlotte;Hunter;charlotte.hunter@sakilacustomer.org
747;29-05-2005 9:26;05-06-2005 7:28;Toni;Holt;toni.holt@sakilacustomer.org
748;29-05-2005 9:27;03-06-2005 4:25;Maria;Miller;maria.miller@sakilacustomer.org
749;29-05-2005 9:33;31-05-2005 11:45;Aaron;Selby;aaron.selby@sakilacustomer.org
750;29-05-2005 9:41;30-05-2005 13:31;Cassandra;Walters;cassandra.walters@sakilacustomer.org
751;29-05-2005 9:55;02-06-2005 4:54;Heather;Morris;heather.morris@sakilacustomer.org
752;29-05-2005 10:14;04-06-2005 6:30;Ellen;Simpson;ellen.simpson@sakilacustomer.org
753;29-05-2005 10:16;05-06-2005 8:52;Juanita;Mason;juanita.mason@sakilacustomer.org
754;29-05-2005 10:18;04-06-2005 5:03;Leona;Obrien;leona.obrien@sakilacustomer.org
755;29-05-2005 10:26;01-06-2005 10:25;Morris;Mccarter;morris.mccarter@sakilacustomer.org
756;29-05-2005 10:28;04-06-2005 12:50;Vicki;Fields;vicki.fields@sakilacustomer.org
757;29-05-2005 10:29;07-06-2005 15:27;Ricky;Shelby;ricky.shelby@sakilacustomer.org
758;29-05-2005 10:31;01-06-2005 14:53;Ken;Prewitt;ken.prewitt@sakilacustomer.org
759;29-05-2005 10:57;07-06-2005 16:23;Dana;Hart;dana.hart@sakilacustomer.org
760;29-05-2005 11:07;02-06-2005 14:16;Jane;Bennett;jane.bennett@sakilacustomer.org
761;29-05-2005 11:09;03-06-2005 16:18;Jean;Bell;jean.bell@sakilacustomer.org
762;29-05-2005 11:15;06-06-2005 7:48;Jamie;Rice;jamie.rice@sakilacustomer.org
763;29-05-2005 11:32;31-05-2005 17:31;Diane;Collins;diane.collins@sakilacustomer.org
764;29-05-2005 11:37;31-05-2005 16:47;Valerie;Black;valerie.black@sakilacustomer.org
765;29-05-2005 11:38;02-06-2005 17:04;Judy;Gray;judy.gray@sakilacustomer.org
766;29-05-2005 11:47;06-06-2005 7:14;Martin;Bales;martin.bales@sakilacustomer.org
767;29-05-2005 12:20;02-06-2005 14:15;Kelly;Torres;kelly.torres@sakilacustomer.org
768;29-05-2005 12:30;07-06-2005 9:00;Casey;Mena;casey.mena@sakilacustomer.org
769;29-05-2005 12:51;01-06-2005 17:43;Isaac;Oglesby;isaac.oglesby@sakilacustomer.org
770;29-05-2005 12:56;07-06-2005 15:54;Leonard;Schofield;leonard.schofield@sakilacustomer.org
771;29-05-2005 12:59;01-06-2005 16:05;Derrick;Bourque;derrick.bourque@sakilacustomer.org
772;29-05-2005 13:08;06-06-2005 8:19;Armando;Gruber;armando.gruber@sakilacustomer.org
773;29-05-2005 13:18;07-06-2005 17:22;Ken;Prewitt;ken.prewitt@sakilacustomer.org
774;29-05-2005 13:19;01-06-2005 18:51;Isaac;Oglesby;isaac.oglesby@sakilacustomer.org
775;29-05-2005 13:23;30-05-2005 7:53;Sheila;Wells;sheila.wells@sakilacustomer.org
776;29-05-2005 13:35;03-06-2005 17:33;Cindy;Fisher;cindy.fisher@sakilacustomer.org
777;29-05-2005 14:07;03-06-2005 8:41;Ralph;Madrigal;ralph.madrigal@sakilacustomer.org
778;29-05-2005 14:09;05-06-2005 20:05;Javier;Elrod;javier.elrod@sakilacustomer.org
779;29-05-2005 14:17;06-06-2005 16:46;Dawn;Sullivan;dawn.sullivan@sakilacustomer.org
780;29-05-2005 14:18;06-06-2005 20:14;John;Farnsworth;john.farnsworth@sakilacustomer.org
781;29-05-2005 14:23;30-05-2005 17:44;Donald;Mahon;donald.mahon@sakilacustomer.org
782;29-05-2005 14:38;02-06-2005 13:18;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
783;29-05-2005 14:41;06-06-2005 10:39;Heather;Morris;heather.morris@sakilacustomer.org
784;29-05-2005 14:44;01-06-2005 17:28;Albert;Crouse;albert.crouse@sakilacustomer.org
785;29-05-2005 15:08;30-05-2005 15:51;Theresa;Watson;theresa.watson@sakilacustomer.org
786;29-05-2005 15:17;07-06-2005 10:07;Alexander;Fennell;alexander.fennell@sakilacustomer.org
787;29-05-2005 16:03;07-06-2005 11:07;Shirley;Allen;shirley.allen@sakilacustomer.org
788;29-05-2005 16:13;31-05-2005 16:40;Wallace;Slone;wallace.slone@sakilacustomer.org
789;29-05-2005 16:17;06-06-2005 18:15;Max;Pitt;max.pitt@sakilacustomer.org
790;29-05-2005 16:19;02-06-2005 17:22;Rene;Mcalister;rene.mcalister@sakilacustomer.org
791;29-05-2005 16:30;01-06-2005 19:11;Sonia;Gregory;sonia.gregory@sakilacustomer.org
792;29-05-2005 16:32;31-05-2005 18:01;Deanna;Byrd;deanna.byrd@sakilacustomer.org
793;29-05-2005 16:44;06-06-2005 19:21;Claude;Herzog;claude.herzog@sakilacustomer.org
794;29-05-2005 16:44;05-06-2005 16:11;Diane;Collins;diane.collins@sakilacustomer.org
795;29-05-2005 16:57;01-06-2005 11:33;Clayton;Barbee;clayton.barbee@sakilacustomer.org
796;29-05-2005 16:59;03-06-2005 16:22;Jessica;Hall;jessica.hall@sakilacustomer.org
797;29-05-2005 17:12;03-06-2005 16:06;Viola;Hanson;viola.hanson@sakilacustomer.org
798;29-05-2005 17:23;01-06-2005 13:06;Emma;Boyd;emma.boyd@sakilacustomer.org
799;29-05-2005 17:24;05-06-2005 12:25;Frederick;Isbell;frederick.isbell@sakilacustomer.org
800;29-05-2005 17:28;30-05-2005 14:59;Greg;Robins;greg.robins@sakilacustomer.org
801;29-05-2005 17:35;04-06-2005 17:05;Luis;Yanez;luis.yanez@sakilacustomer.org
802;29-05-2005 17:38;31-05-2005 22:42;Juan;Fraley;juan.fraley@sakilacustomer.org
803;29-05-2005 17:52;30-05-2005 14:35;Amy;Lopez;amy.lopez@sakilacustomer.org
804;29-05-2005 18:10;06-06-2005 22:53;Dolores;Wagner;dolores.wagner@sakilacustomer.org
805;29-05-2005 18:18;07-06-2005 15:11;Constance;Reid;constance.reid@sakilacustomer.org
806;29-05-2005 18:31;31-05-2005 0:18;Ricky;Shelby;ricky.shelby@sakilacustomer.org
807;29-05-2005 18:50;03-06-2005 18:36;Jackie;Lynch;jackie.lynch@sakilacustomer.org
808;29-05-2005 19:08;06-06-2005 20:32;Rita;Graham;rita.graham@sakilacustomer.org
809;29-05-2005 19:10;05-06-2005 19:05;Delores;Hansen;delores.hansen@sakilacustomer.org
810;29-05-2005 19:12;04-06-2005 21:12;Arthur;Simpkins;arthur.simpkins@sakilacustomer.org
811;29-05-2005 19:30;02-06-2005 16:19;Tony;Carranza;tony.carranza@sakilacustomer.org
812;29-05-2005 20:00;30-05-2005 19:43;Arlene;Harvey;arlene.harvey@sakilacustomer.org
813;29-05-2005 20:14;05-06-2005 20:56;Henry;Billingsley;henry.billingsley@sakilacustomer.org
814;29-05-2005 20:16;07-06-2005 17:47;Emma;Boyd;emma.boyd@sakilacustomer.org
815;29-05-2005 20:24;03-06-2005 15:32;Betty;White;betty.white@sakilacustomer.org
816;29-05-2005 20:26;06-06-2005 22:31;Dustin;Gillette;dustin.gillette@sakilacustomer.org
817;29-05-2005 20:39;31-05-2005 18:24;Dwayne;Olvera;dwayne.olvera@sakilacustomer.org
818;29-05-2005 20:47;02-06-2005 23:18;Kevin;Schuler;kevin.schuler@sakilacustomer.org
819;29-05-2005 21:00;02-06-2005 15:15;Chester;Benner;chester.benner@sakilacustomer.org
820;29-05-2005 21:07;07-06-2005 0:22;Laura;Rodriguez;laura.rodriguez@sakilacustomer.org
821;29-05-2005 21:31;04-06-2005 22:49;Roger;Quintanilla;roger.quintanilla@sakilacustomer.org
822;29-05-2005 21:36;07-06-2005 17:24;Corey;Hauser;corey.hauser@sakilacustomer.org
823;29-05-2005 21:39;30-05-2005 22:06;Mario;Cheatham;mario.cheatham@sakilacustomer.org
824;29-05-2005 21:45;31-05-2005 19:01;Keith;Rico;keith.rico@sakilacustomer.org
825;29-05-2005 21:49;04-06-2005 20:27;Billy;Poulin;billy.poulin@sakilacustomer.org
826;29-05-2005 21:56;08-06-2005 3:18;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
827;29-05-2005 21:58;06-06-2005 0:54;Byron;Box;byron.box@sakilacustomer.org
